pl_name,star_id,hostname,pl_rade,pl_bmasse,pl_eqt,pl_eqt_computed,disc_year,discoverymethod,ra,dec,sy_dist,pl_orbper,pl_orbsmax,st_teff,st_rad,st_mass,st_met,sy_pnum
TOI-1408 b,524,TOI-1408,25.0,593.0,1388.364154103955,True,2023,Transit,313.5110469,72.5806455,139.484,4.42587,0.05778,6117.0,1.53,1.312,0.25,2
TOI-1408 c,524,TOI-1408,2.22,7.6,1762.083451656462,True,2024,Transit Timing Variations,313.5110469,72.5806455,139.484,2.1664,0.03587,6117.0,1.53,1.312,0.25,2
TOI-1410.01,525,TOI-1410,3.10083009,12.5,1236.7,False,2024,Transit,334.8828486,42.5603141,72.7512,1.21687,0.0207,4635.0,0.7558,0.7941,0.328,2
TOI-1411 b,526,TOI-1411,1.19880592,2.0,976.4,False,2022,Transit,232.946047,47.0555507,32.4778,1.4520527,0.02122,4115.0,0.614,0.6045,0.012,1
TOI-1416 b,527,TOI-1416,1.62,3.48,1517.0,False,2023,Transit,216.9234892,41.9529862,55.0135,1.0697568,0.019,4884.0,0.793,0.798,0.08,1
TOI-1420 b,528,TOI-1420,11.89,25.1,957.0,False,2023,Transit,322.9418092,66.3490054,201.918,6.9561063,0.071,5510.0,0.923,0.987,0.28,1
TOI-1422 b,529,TOI-1422,3.96,9.0,867.0,False,2022,Transit,354.240829,39.6392793,155.141,12.9972,0.108,5840.0,1.019,0.981,-0.09,1
TOI-1431 b,530,TOI-1431,16.70138124,991.62462984,2370.0,False,2021,Transit,316.2036922,55.5880221,148.925,2.650237,0.046,7690.0,1.92,1.9,0.09,1
TOI-1437 b,531,TOI-1437,2.24,9.6,766.0670837780044,True,2024,Transit,256.1387513,56.842549,103.297,18.840942,0.14,6008.0,1.17,1.1,-0.4924,1
TOI-1438 b,532,TOI-1438,3.04,9.4,971.0,False,2025,Transit,280.9237844,74.9378327,110.513,5.13967,0.0553,5230.0,0.82,0.876,0.03,2
TOI-1438 c,532,TOI-1438,2.75,10.6,794.0,False,2025,Transit,280.9237844,74.9378327,110.513,9.428089,0.083,5230.0,0.82,0.876,0.03,2
TOI-1439 b,533,TOI-1439,4.2427861,38.5,748.4,False,2024,Transit,241.7639371,67.8776404,230.306,27.644,0.192,5841.0,1.6184,1.2313,0.226,1
TOI-1443 b,534,TOI-1443,2.30381001,30.0,520.66,False,2024,Transit,297.398678,76.1391776,85.8034,23.540678,0.147,5224.0,0.7511,0.7663,-0.294,1
TOI-1444 b,535,TOI-1444,1.41792246,3.58,2130.02,False,2021,Transit,305.4749252,70.9437054,125.463,0.4702743,0.0116,5460.0,0.9105,0.9513,0.146,1
TOI-1448 b,536,TOI-1448,2.749,19.5,426.0,False,2024,Transit,316.324003,57.7710946,73.3345,8.112245,0.0567,3412.0,0.38,0.372,0.37,1
TOI-1450 A b,537,TOI-1450 A,1.13,1.258,722.0,False,2024,Transit,286.8540627,59.0866254,22.4467,2.0439274,,3437.0,0.483,0.48,-0.12,2
TOI-1451 b,538,TOI-1451,2.61143902,15.2,723.33,False,2024,Transit,186.5242821,61.2589289,91.9362,16.537944,0.127,5801.0,1.0162,1.0022,0.019,1
TOI-1452 b,539,TOI-1452,1.672,4.82,326.0,False,2022,Transit,290.1739741,73.1951082,30.5212,11.06201,0.061,3185.0,0.275,0.249,-0.07,1
TOI-1453 b,540,TOI-1453,1.173,2.32,944.2,False,2025,Transit,258.2232705,57.1977779,78.7415,4.3135225,,4975.0,0.72,0.715,-0.31,2
TOI-1453 c,540,TOI-1453,2.224,2.95,819.8,False,2025,Transit,258.2232705,57.1977779,78.7415,6.5886982,,4975.0,0.72,0.715,-0.31,2
TOI-1468 b,541,TOI-1468,1.401,3.04,683.5,False,2022,Transit,16.6538724,19.2249195,24.7399,1.8805201,0.02107,3376.0,0.3714,0.3527,-0.01,2
TOI-1468 c,541,TOI-1468,2.126,4.1,338.1,False,2022,Transit,16.6538724,19.2249195,24.7399,15.532477,0.08608,3376.0,0.3714,0.3527,-0.01,2
TOI-1470 b,542,TOI-1470,2.18,7.32,734.0,False,2023,Transit,10.0891431,61.2133868,51.9503,2.527093,0.0285,3709.0,0.469,0.471,0.0,2
TOI-1470 c,542,TOI-1470,2.47,7.24,373.0,False,2023,Transit,10.0891431,61.2133868,51.9503,18.08816,0.106,3709.0,0.469,0.471,0.0,2
TOI-1472 b,543,TOI-1472,4.15964583,16.5,811.14,False,2024,Transit,14.1142611,48.6375168,121.84,6.36381,0.065,5133.0,0.8377,0.9154,0.287,1
TOI-150.01,544,TOI-150,14.067295,797.7533,1404.5,False,2019,Transit,112.965421,-73.6060358,336.267,5.857487,0.07037,6255.0,1.526,1.351,0.28,1
TOI-1518 b,545,TOI-1518,21.01683881,731.0053361,2492.0,False,2021,Transit,352.2675207,67.0348062,225.888,1.902603,0.0389,7300.0,1.95,1.79,-0.1,1
TOI-157 b,546,TOI-157,14.414774,375.0394,1588.0,False,2020,Transit,73.7014398,-76.6806061,355.683,2.0845435,0.03138,5404.0,1.167,0.948,0.24,1
TOI-1601 b,547,TOI-1601,14.19902343,387.0,1493.97,False,2021,Transit,38.361569,41.0134321,336.608,5.33175,0.069,5982.0,2.195,1.5055,0.343,1
TOI-163 b,548,TOI-163,16.690201,387.7526,1669.0,False,2019,Transit,79.7682532,-71.8955269,411.719,4.231306,0.058,6495.0,1.648,1.4352,0.22,1
TOI-1669 c,549,TOI-1669,2.2963977,13.0,1285.16,False,2024,Transit,45.9564744,83.5874273,111.276,2.6800535,0.0376,5497.0,1.0561,0.9867,0.274,2
TOI-1670 b,550,TOI-1670,2.06,41.31769291,1062.0,False,2022,Transit,259.0172522,72.1611806,168.067,10.98462,0.103,6170.0,1.316,1.21,0.09,2
TOI-1670 c,550,TOI-1670,11.06326395,200.23189641,684.0,False,2022,Transit,259.0172522,72.1611806,168.067,40.74976,0.249,6170.0,1.316,1.21,0.09,2
TOI-1685 b,551,TOI-1685,1.421,3.07,1000.0,False,2021,Transit,68.5939529,43.0370395,37.6153,0.66913923,0.01164,3470.0,0.462,0.466,0.01,1
TOI-169 b,552,TOI-169,12.172974,251.40353,1715.0,False,2020,Transit,16.7786879,-75.1989452,407.84,2.2554477,0.03524,5880.0,1.288,1.147,0.24,1
TOI-1694 b,553,TOI-1694,5.3422266,31.3,943.19,False,2023,Transit,97.7487104,66.3605956,124.68,3.770107,0.045,5058.0,0.8036,0.853,0.131,2
TOI-1695 b,554,TOI-1695,1.9,6.36,698.0,False,2022,Transit,21.9217346,72.2966148,45.1309,3.1342791,0.033548,3690.0,0.515,0.513,0.0,1
TOI-1696 b,555,TOI-1696,3.09,48.8,489.0,False,2022,Transit,65.280648,48.8198312,64.9172,2.500311,0.0229,3185.0,0.2775,0.255,0.336,1
TOI-1710 b,556,TOI-1710,5.20315158,22.4,602.99,False,2022,Transit,94.2838373,76.21102,81.2271,24.283377,0.166,5684.0,0.9574,1.0258,0.147,1
TOI-172 b,557,TOI-172,10.816685,1722.6386,1198.0,False,2019,Transit,316.6318791,-26.6928654,342.831,9.47725,0.0914,5645.0,1.777,1.128,0.148,1
TOI-1728 b,558,TOI-1728,5.05,26.78,767.0,False,2020,Transit,120.6116787,64.7971531,60.798,3.49151,0.0391,3980.0,0.6243,0.646,0.25,1
TOI-1736 b,559,TOI-1736,3.18175535,12.3,1099.79,False,2023,Transit,43.4344615,69.101345,88.9482,7.073076,0.073,5636.0,1.4286,1.0373,0.148,2
TOI-1742 b,560,TOI-1742,2.36507598,9.7,694.09,False,2024,Transit,257.3288678,71.8766724,72.8871,21.269084,0.154,5815.0,1.131,1.0861,0.193,1
TOI-1749 b,561,TOI-1749,1.39,57.0,831.0,False,2021,Transit,282.7372281,64.419466,99.5561,2.38839,0.0291,3985.0,0.55,0.58,-0.26,3
TOI-1749 c,561,TOI-1749,2.12,14.0,673.0,False,2021,Transit,282.7372281,64.419466,99.5561,4.4929,0.0443,3985.0,0.55,0.58,-0.26,3
TOI-1749 d,561,TOI-1749,2.52,15.0,533.0,False,2021,Transit,282.7372281,64.419466,99.5561,9.0497,0.0707,3985.0,0.55,0.58,-0.26,3
TOI-1751 b,562,TOI-1751,2.9507845,19.5,651.64,False,2024,Transit,243.4888534,63.5335297,113.335,37.46852,0.215,5970.0,1.3137,0.9382,-0.373,1
TOI-1753 b,563,TOI-1753,2.47852533,16.6,1005.43,False,2024,Transit,252.4698351,61.1735768,226.671,5.3846104,0.059,5621.0,0.9715,0.9483,0.026,1
TOI-1759 b,564,TOI-1759,3.14,10.8,443.0,False,2022,Transit,326.8516615,62.7538164,40.0654,18.85019,0.1177,4065.0,0.597,0.606,0.05,1
TOI-1775 b,565,TOI-1775,8.04728896,96.0,707.89,False,2024,Transit,150.1151015,39.4577506,149.234,10.2405549,0.08,5284.0,0.8288,0.9218,0.162,1
TOI-1776 b,566,TOI-1776,1.21612741,1.4,1269.21,False,2024,Transit,164.7772913,40.9837182,44.647,2.799868,0.0378,5785.0,0.9356,0.9196,-0.193,1
TOI-1789 b,567,TOI-1789,16.14093221,222.4798849,1927.0,False,2021,Transit,142.743406,26.5399951,229.067,3.208664,0.04882,5991.0,2.168,1.507,0.373,1
TOI-1794 b,568,TOI-1794,3.29701268,8.7,992.91,False,2024,Transit,203.3974857,49.0608433,155.791,8.765528,0.082,5631.0,1.3162,0.9698,0.035,1
TOI-1801 b,569,TOI-1801,2.079,5.738,493.7,False,2023,Transit,175.5755995,23.0270335,30.6796,10.64387,,3863.0,0.547,0.556,-0.19,1
TOI-1803 b,570,TOI-1803,2.99,10.32,747.0,False,2025,Transit,178.0461054,35.1718001,119.24,6.293287,0.06,4687.0,0.715,0.756,0.014,2
TOI-1803 c,570,TOI-1803,4.29,8.0,588.0,False,2025,Transit,178.0461054,35.1718001,119.24,12.885779,0.097,4687.0,0.715,0.756,0.014,2
TOI-1807 b,571,TOI-1807,1.49681583,2.44,1694.1,False,2021,Transit,201.2826259,38.9223671,42.5775,0.54937097,0.0122,4914.0,0.746,0.8048,0.044,1
TOI-181 b,572,TOI-181,6.9559,46.1687,895.1,False,2023,Transit,352.1725409,-34.4914099,96.2338,4.532,0.0539,4994.0,0.745,0.822,0.272,1
TOI-1811 b,573,TOI-1811,11.14172682,308.9292116,962.2,False,2023,Transit,188.9223576,27.2143766,128.23,3.7130765,0.04389,4766.0,0.769,0.817,0.306,1
TOI-1820 b,574,TOI-1820,12.778238,731.0053361,1375.0,False,2022,Transit,187.6867207,27.4520016,248.504,4.860674,0.061,5734.0,1.51,1.04,0.14,1
TOI-1823 b,575,TOI-1823,7.5406241,67.4,423.63,False,2024,Transit,196.2197201,63.753261,71.6456,38.8,0.212,4927.0,0.8049,0.8414,0.243,1
TOI-1824 b,576,TOI-1824,2.7438269,16.0,528.67,False,2024,Transit,197.7312286,61.7448492,59.4314,22.808533,0.151,5165.0,0.8123,0.8801,0.124,1
TOI-1836 b,577,TOI-1836,8.00321222,38.45723725,966.0,False,2024,Transit,245.9079242,54.6900774,191.649,20.380799,0.1597,6380.0,1.577,1.307,-0.101,2
TOI-1836 c,577,TOI-1836,2.59987579,8.0,2007.6,False,2024,Transit,245.9079242,54.6900774,191.649,1.7727471,0.03089,6237.0,1.6454,1.2518,-0.136,2
TOI-1842 b,578,TOI-1842,12.3485023,89.4,1199.55,False,2021,Transit,201.9626552,9.0306437,223.465,9.5739181,0.1,6039.0,2.032,1.4643,0.332,1
TOI-1853 b,579,TOI-1853,3.46,73.2,1479.0,False,2023,Transit,211.4593468,16.9923703,165.105,1.2436258,0.0213,4985.0,0.808,0.837,0.11,1
TOI-1855 b,580,TOI-1855,18.49481816,360.09958513,1701.0,False,2024,Transit,205.3539534,17.6868719,176.833,1.36414864,0.02398,5359.0,1.041,0.987,0.399,1
TOI-1898 b,581,TOI-1898,9.39553231,129.0,674.54,False,2024,Transit,144.5553,23.5467464,79.6682,45.52234,0.269,6241.0,1.6131,1.2484,-0.095,1
TOI-1899 b,582,TOI-1899,11.09689089,212.94503269,378.0,False,2020,Transit,299.4268472,40.1433462,128.438,29.090312,0.1525,3926.0,0.607,0.632,0.28,1
TOI-1937 A b,583,TOI-1937 A,13.97759893,638.83509807,2097.0,False,2023,Transit,116.3707214,-52.3832587,415.135,0.94667944,0.01932,5814.0,1.08,1.072,0.196,1
TOI-199 b,584,TOI-199,9.07927437,54.03082919,321.8020962452665,True,2023,Transit,80.1058735,-59.8954326,102.27,104.854,0.4254,5255.0,0.82,0.936,0.22,2
TOI-1994 b,585,TOI-1994,13.67495645,7024.0077947,2290.0,False,2024,Transit,147.1745753,-51.756564,515.603,4.0337142,0.0613,7700.0,2.3,1.86,-0.01,1
TOI-2000 b,586,TOI-2000,2.7,11.0,1488.0,False,2023,Transit,146.3970631,-66.6866307,175.713,3.09833,0.04271,5611.0,1.134,1.082,0.439,2
TOI-2000 c,586,TOI-2000,8.14,81.7,1038.0,False,2023,Transit,146.3970631,-66.6866307,175.713,9.127055,0.0878,5611.0,1.134,1.082,0.439,2
TOI-2005 b,587,TOI-2005,11.99360935,2034.1018048,1117.4116328297337,True,2025,Transit,164.031654,-43.3766967,328.475,17.305904,0.16,7130.0,2.02,1.59,0.0,1
TOI-2010 b,588,TOI-2010,11.81426566,408.7273314,400.2,False,2023,Transit,292.1669417,53.4873694,109.19,141.834025,0.5516,5929.0,1.079,1.112,0.168,1
TOI-2015 b,589,TOI-2015,3.309,9.2,530.9,False,2023,Transit,232.1326528,27.361073,47.3444,3.348237,0.029322,3297.0,0.3273,0.3041,-0.31,2
TOI-2019 b,590,TOI-2019,5.33275337,34.4,917.46,False,2024,Transit,234.4317651,48.955206,198.007,15.3444,0.128,5626.0,1.7457,1.1832,0.409,1
TOI-2025 b,591,TOI-2025,11.89272852,1144.1822652,1166.0,False,2022,Transit,282.7952558,82.2454143,335.985,8.8720982,0.0892,5977.0,1.459,1.199,0.15,1
TOI-2031 A b,592,TOI-2031 A,14.20177855,254.2627256,1358.0,False,2025,Transit,331.1178077,81.5659509,276.105,5.71548654,0.066,6490.0,1.241,1.174,-0.24,1
TOI-2076 c,593,TOI-2076,3.69441587,55.0,543.16,False,2021,Transit,217.3920159,39.7903991,41.9091,21.015327,0.142,5192.0,0.796,0.8557,0.02,4
TOI-2076 d,593,TOI-2076,3.43087751,29.0,457.68,False,2021,Transit,217.3920159,39.7903991,41.9091,35.125686,0.199,5192.0,0.796,0.8557,0.02,4
TOI-2088 b,594,TOI-2088,3.6831179,37.0,300.33,False,2024,Transit,261.3748943,75.8822796,126.46,124.72997,0.472,5081.0,0.8481,0.9027,0.339,1
TOI-2093 c,595,TOI-2093,2.3,15.8,329.0,False,2025,Transit,302.7375229,70.8696532,82.7982,53.81149,0.257,4426.0,0.729,0.745,-0.08,2
TOI-2095 b,596,TOI-2095,1.25,4.1,347.0,False,2023,Transit,285.6365235,75.4185135,41.9176,17.66484,0.101,3759.0,0.44,0.44,-0.24,2
TOI-2095 c,596,TOI-2095,1.33,7.4,297.0,False,2023,Transit,285.6365235,75.4185135,41.9176,28.17232,0.137,3759.0,0.44,0.44,-0.24,2
TOI-2107 b,597,TOI-2107,13.57407563,263.79757781,1397.0,False,2024,Transit,286.7965405,-58.6968348,236.705,2.4545467,0.03515,5627.0,0.932,0.961,0.07,1
TOI-2109 b,598,TOI-2109,15.098497,1595.49860314,3646.0,False,2021,Transit,253.1862971,16.5799153,262.041,0.67247414,0.01791,6540.0,1.698,1.453,0.068,1
TOI-2120 b,599,TOI-2120,2.122,6.8,384.0,False,2024,Transit,23.507315,65.5139877,32.1755,5.7998164,0.0377,3131.0,0.245,0.211,0.39,1
TOI-2128 b,600,TOI-2128,2.08874836,4.5,780.53,False,2024,Transit,256.9817998,32.1053027,36.578,16.34136,0.127,5968.0,1.1174,1.0251,-0.07,1
TOI-2134 b,601,TOI-2134,2.69,9.13,666.0,False,2023,Transit,271.9355015,39.0729269,22.6202,9.2292005,0.078,4580.0,0.709,0.744,0.12,2
TOI-2134 c,601,TOI-2134,7.27,41.89,306.0,False,2023,Transit,271.9355015,39.0729269,22.6202,95.5,0.371,4580.0,0.709,0.744,0.12,2
TOI-2136 b,602,TOI-2136,2.19,6.37,395.0,False,2022,Transit,281.1763433,36.5631318,33.3631,7.851928,0.057,3342.0,0.34,0.34,0.03,1
TOI-2141 b,603,TOI-2141,3.147,20.1,728.0,False,2023,Transit,258.7623456,18.3403449,77.682,18.261608,0.1322,5635.0,0.95,0.896,-0.14,3
TOI-2145 b,604,TOI-2145,12.41899699,1767.0,1363.43,False,2023,Transit,263.7580753,40.6950428,224.731,10.261127,0.111,6200.0,2.7505,1.7169,0.285,1
TOI-2152 A b,605,TOI-2152,14.35870428,899.45439181,1802.0,False,2023,Transit,26.3389717,77.7901231,303.006,3.3773512,0.05064,6630.0,1.612,1.516,0.282,1
TOI-2154 b,606,TOI-2154,16.28664896,292.40213444,1580.0,False,2023,Transit,71.0281482,84.3642652,296.46,3.8240801,0.0513,6280.0,1.396,1.233,0.011,1
TOI-2158 b,607,TOI-2158,10.76062147,260.61929374,1188.0,False,2022,Transit,276.8100527,20.5268868,198.473,8.60077,0.075,5673.0,1.41,1.12,0.47,1
TOI-2169 A b,608,TOI-2169 A,12.50922246,329.58805806,1364.0,False,2025,Transit,279.1701117,23.2586193,351.487,8.2148282,0.0896,6270.0,1.82,1.42,0.123,1
TOI-2180 b,609,TOI-2180,11.32107051,875.61726129,348.0,False,2022,Transit,277.94363,56.6506789,116.685,260.79,0.828,5695.0,1.636,1.111,0.253,1
TOI-2193 A b,610,TOI-2193 A,19.83989584,298.75870258,1763.0,False,2022,Transit,313.691232,-72.8046404,337.064,2.1225735,0.03319,5966.0,1.248,1.082,0.027,1
TOI-2196 b,611,TOI-2196,3.51,26.0,1860.0,False,2022,Transit,312.3400744,-70.4850723,259.947,1.1947268,0.02234,5634.0,1.043,1.032,0.14,1
TOI-220 b,612,TOI-220,3.03,13.8,805.0,False,2021,Transit,91.7996988,-61.9972098,90.7402,10.695264,0.08911,5298.0,0.858,0.825,-0.217,1
TOI-2207 b,613,TOI-2207,11.1529358,203.41018048,1259.0,False,2022,Transit,307.5966925,-44.8876181,373.345,8.001968,0.0854,6101.0,1.564,1.296,0.181,1
TOI-2236 b,614,TOI-2236,14.36991326,502.16888306,1688.0,False,2022,Transit,20.1660113,-86.979965,355.59,3.5315902,0.05009,6248.0,1.573,1.343,0.119,1
TOI-2295 b,615,TOI-2295,16.47720163,278.09985612,747.0,False,2024,Transit,281.5761962,50.4924657,126.279,30.033302,0.1992,5730.0,1.459,1.168,0.316,2
TOI-2322 b,616,TOI-2322,0.994,2.31,603.1,False,2025,Transit,116.9731027,-71.0019671,59.861,11.30717,0.0924,4664.0,0.662,0.703,-0.12,2
TOI-2322 c,616,TOI-2322,1.874,18.1,496.8,False,2025,Transit,116.9731027,-71.0019671,59.861,20.225528,0.1362,4664.0,0.662,0.703,-0.12,2
TOI-2328 b,617,TOI-2328,9.97599282,50.85254512,842.0,False,2025,Transit,31.6907424,-81.247376,231.782,17.10197,0.127,5525.0,0.9,0.95,0.09,1
TOI-2338 b,618,TOI-2338,11.2089807,1900.61387386,799.0,False,2023,Transit,81.3445824,-34.6682491,313.996,22.65398,0.158,5581.0,1.05,0.99,0.22,1
TOI-2345 b,619,TOI-2345,1.504,3.49,1478.0,False,2025,Transit,43.884794,-34.9779745,81.6541,1.0528573,0.01705,4687.0,0.729,0.727,-0.1,2
TOI-2345 c,619,TOI-2345,2.451,7.27,544.0,False,2025,Transit,43.884794,-34.9779745,81.6541,21.064302,0.1257,4687.0,0.729,0.727,-0.1,2
TOI-2346 b,620,TOI-2346,16.11851425,394.10722468,1689.0,False,2025,Transit,88.0929073,-13.3724686,437.484,3.3312029,0.0473,6480.0,1.38,1.271,-0.03,1
TOI-2364 b,621,TOI-2364,8.60849718,71.51139158,1091.0,False,2023,Transit,89.1300265,-5.0120298,219.614,4.0197517,0.04871,5306.0,0.886,0.954,0.344,1
TOI-2368 b,622,TOI-2368,10.83908434,206.58846455,1000.0,False,2024,Transit,134.9576234,-48.4884929,210.915,5.1750073,0.05649,5360.0,0.846,0.897,0.1,1
TOI-2373 b,623,TOI-2373,10.42435205,2955.8041851,860.0,False,2023,Transit,61.6862197,-16.7557546,508.686,13.33668,0.112,5651.0,1.102,1.041,0.3,1
TOI-2374 b,624,TOI-2374,6.81,56.64,885.0,False,2024,Transit,319.4982407,-22.0498228,134.655,4.31361,0.0471,4802.0,0.69,0.75,0.15,1
TOI-2379 b,625,TOI-2379,11.72459381,1830.69162432,624.0,False,2024,Transit,358.0920465,-53.043156,211.247,5.4693827,0.05263,3707.0,0.622,0.645,0.501,1
TOI-238 b,626,TOI-238,1.559,3.37,1378.0,False,2024,Transit,349.2310814,-18.6066463,80.5407,1.273099,0.0212,5059.0,0.756,0.781,-0.114,2
TOI-238 c,626,TOI-238,2.18,6.7,696.0,False,2024,Radial Velocity,349.2310814,-18.6066463,80.5407,8.465651,0.0749,5059.0,0.733,0.79,-0.114,2
TOI-2382 b,627,TOI-2382,12.25141591,235.19302118,1426.0,False,2025,Transit,356.3751852,-16.114124,434.92,4.6612061,0.059,6033.0,1.417,1.26,0.249,1
TOI-2384 b,628,TOI-2384,11.48920522,624.85064816,889.7,False,2024,Transit,36.1561463,-65.0001957,191.51,2.13570304,0.02793,3943.0,0.6113,0.635,0.332,1
TOI-2406 b,629,TOI-2406,2.86,15.6,449.0,False,2021,Transit,8.8060544,-3.3720833,55.419,3.0766891,0.02267,3100.0,0.204,0.166,-0.26,1
TOI-2416 b,630,TOI-2416,9.86390302,953.485221,1080.0,False,2023,Transit,57.3389409,-60.7871861,557.733,8.275479,0.0831,5808.0,1.236,1.118,0.32,1
TOI-2420 b,631,TOI-2420,15.02003414,294.62693329,1571.6,False,2024,Transit,14.8268138,-19.7711643,435.174,5.842641,0.0684,,2.369,1.158,,1
TOI-2421 b,632,TOI-2421,10.36830715,105.83685953,1534.0,False,2022,Transit,33.1540208,-35.3909182,327.927,4.3474032,0.0543,5607.0,1.75,1.131,0.19,1
TOI-244 b,633,TOI-244,1.52,2.68,458.0,False,2023,Transit,10.5697537,-36.7179743,22.0337,7.397225,0.0559,3433.0,0.426,0.428,-0.39,1
TOI-2443 b,634,TOI-2443,2.363,4.8,519.0,False,2023,Transit,40.1798608,1.1996757,23.9258,15.66858,0.105,4375.0,0.631,0.642,-0.29,1
TOI-2447 b,635,TOI-2447,9.60609646,124.90656395,414.0,False,2024,Transit,70.9975864,-31.9066369,148.987,69.33684,0.347,5730.0,1.006,1.034,0.18,1
TOI-2449 b,636,TOI-2449,11.24,222.0,400.0,False,2025,Transit,67.984371,-34.4555327,156.786,106.14468,0.45,6021.0,1.065,1.079,-0.03,1
TOI-2458 b,637,TOI-2458,2.83,13.31,1509.4,False,2024,Transit,79.621529,1.253439,112.958,3.73659,0.0482,6005.0,1.31,1.05,-0.1,2
TOI-2485 b,638,TOI-2485,12.1393261,766.60211768,1134.0,False,2024,Transit,205.2043217,22.9839692,397.953,11.23479,0.1093,,1.72,1.163,,1
TOI-2497 b,639,TOI-2497,11.14172682,1531.93292174,1595.0,False,2023,Transit,90.0625878,11.8840577,285.289,10.655669,0.1166,7360.0,2.36,1.859,0.094,1
TOI-2498 b,640,TOI-2498,6.06,34.62,1443.0,False,2023,Transit,95.4162204,11.2516477,275.265,3.738252,0.0491,5905.0,1.26,1.12,0.167,1
TOI-251 b,641,TOI-251,2.74,317.83,1015.1027790478778,True,2021,Transit,353.0620655,-37.2558629,99.523,4.93777,0.05741,5875.0,0.881,1.036,-0.106,1
TOI-2524 b,642,TOI-2524,11.2089807,203.41018048,1100.0,False,2023,Transit,160.8868435,-1.9126984,438.842,7.18585,0.073,5831.0,1.119,1.007,0.06,1
TOI-2525 b,643,TOI-2525,8.67575106,26.69758619,512.3184314322305,True,2023,Transit,86.8509737,-60.5213081,395.398,23.2856,0.1511,5096.0,0.785,0.849,0.14,2
TOI-2525 c,643,TOI-2525,10.13291855,208.8132634,399.09155611535266,True,2023,Transit,86.8509737,-60.5213081,395.398,49.2519,0.249,5096.0,0.785,0.849,0.14,2
TOI-2529 b,644,TOI-2529,11.54525012,743.71847238,636.0,False,2024,Transit,118.9945352,-52.3548332,296.271,64.5949,0.327,5802.0,1.7,1.11,0.1,1
TOI-2537 b,645,TOI-2537,11.25381662,415.40172795,338.0,False,2024,Transit,54.3882661,10.0577464,184.986,94.1022,0.3715,4870.0,0.771,0.771,0.08,2
TOI-2567 b,646,TOI-2567,10.92875618,63.88350981,1352.0,False,2022,Transit,288.4656683,66.3479375,504.775,5.983944,0.0672,5611.0,1.686,1.13,0.241,1
TOI-257 b,647,TOI-257,7.16253867,43.86032017,1027.0,False,2021,Transit,47.5172608,-50.8322632,76.9028,18.38818,0.1528,6095.0,1.867,1.407,0.175,1
TOI-2570 b,648,TOI-2570,13.64132951,260.61929374,1431.0,False,2022,Transit,87.1880397,32.0840435,361.857,2.9887615,0.04145,5771.0,1.095,1.063,0.191,1
TOI-2580 b,649,TOI-2580,17.37392009,200.23189641,2410.0,False,2024,Transit,62.1992072,67.1165264,379.253,3.39775,0.048,6120.0,1.81,1.33,0.26,1
TOI-2583 A b,650,TOI-2583 A,14.4595851,79.45710175,1456.0,False,2023,Transit,272.2670293,45.3368996,566.189,4.5207265,0.0571,5936.0,1.477,1.215,0.158,1
TOI-2587 A b,651,TOI-2587 A,12.07207221,69.28659273,1445.0,False,2023,Transit,115.9317105,-1.073333,373.675,5.45664,0.0635,5760.0,1.726,1.15,0.13,1
TOI-2589 b,652,TOI-2589,12.10569916,1112.3994245,592.0,False,2023,Transit,107.4881501,-37.230948,200.273,61.6277,0.3,5579.0,1.07,0.93,0.12,1
TOI-260 b,653,TOI-260,1.71,4.23,493.0,False,2024,Transit,4.7730178,-9.9661505,20.1852,13.475853,0.0943,4026.0,0.607,0.616,-0.47,1
TOI-2641 b,654,TOI-2641,18.10250383,122.6817651,1387.0,False,2023,Transit,171.1303716,-42.7321394,344.045,4.880974,0.0607,6100.0,1.336,1.16,-0.15,1
TOI-269 b,655,TOI-269,2.77,8.8,531.0,False,2021,Transit,75.8462827,-54.1777213,57.0225,3.6977104,0.0345,3514.0,0.398,0.3917,-0.29,1
TOI-270 b,656,TOI-270,1.28,1.48,600.0,False,2019,Transit,68.4160804,-51.9573937,22.4793,3.35992,,3506.0,0.38,0.386,,3
TOI-270 c,656,TOI-270,2.33,6.2,489.0,False,2019,Transit,68.4160804,-51.9573937,22.4793,5.66051,,3506.0,0.38,0.386,,3
TOI-270 d,656,TOI-270,2.0,4.2,383.0,False,2019,Transit,68.4160804,-51.9573937,22.4793,11.38194,,3506.0,0.38,0.386,,3
TOI-2714 b,657,TOI-2714,13.72,228.0,1603.0,False,2024,Transit,61.4012482,-14.9267458,597.873,2.499387,0.036,5665.0,1.25,1.07,0.3,1
TOI-2796 b,658,TOI-2796,17.26183028,139.84449908,1205.0,False,2023,Transit,84.1527191,0.8962788,350.343,4.8084983,0.0569,5764.0,1.069,1.063,0.239,1
TOI-2803 A b,659,TOI-2803 A,18.11371281,309.88269682,1893.0,False,2023,Transit,93.1147397,-23.4924956,494.818,1.96229325,0.03185,6280.0,1.245,1.118,-0.105,1
TOI-2818 b,660,TOI-2818,15.27784069,225.65816897,1376.0,False,2023,Transit,119.0598183,-35.1167104,312.674,4.039709,0.0493,5721.0,1.229,0.977,-0.02,1
TOI-283 b,661,TOI-283,2.34,6.54,661.0,False,2025,Transit,118.5693065,-65.441482,82.7013,17.61745,0.123,5213.0,0.85,0.8,-0.09,1
